    X[m]        Y[m]      ZGround[m]       GroundZ0[m]       Height[m]    Wspd_2D[m/s]  Wspd_3D[m/s]  Direction[º]   Turb.Intensity  
 168           204 
6.736773e+05  7.162811e+06  8.910737e+02  1.000000e-04  1.000000e+01  5.392150e+00  5.392628e+00  7.55e+01  5.894456e-02
6.736773e+05  7.163011e+06  8.878638e+02  1.000000e-04  1.000000e+01  5.063642e+00  5.063944e+00  7.50e+01  9.078184e-02
6.736773e+05  7.163211e+06  8.960689e+02  2.341559e-01  1.000000e+01  4.588617e+00  4.589048e+00  7.46e+01  1.453023e-01
6.736773e+05  7.163411e+06  8.998397e+02  1.563803e-01  1.000000e+01  4.614782e+00  4.616634e+00  7.46e+01  1.497026e-01
6.736773e+05  7.163611e+06  8.921998e+02  1.000000e-04  1.000000e+01  5.375935e+00  5.377147e+00  7.54e+01  6.588221e-02
6.736773e+05  7.163811e+06  8.900178e+02  1.000000e-04  1.000000e+01  5.498379e+00  5.498434e+00  7.51e+01  5.846345e-02
6.736773e+05  7.164011e+06  8.972446e+02  1.000000e-04  1.000000e+01  5.596716e+00  5.596762e+00  7.42e+01  5.911021e-02
6.736773e+05  7.164211e+06  8.976920e+02  1.071282e-04  1.000000e+01  5.613822e+00  5.614348e+00  7.40e+01  6.131818e-02
6.736773e+05  7.164411e+06  9.011421e+02  1.000000e-04  1.000000e+01  5.602663e+00  5.603419e+00  7.37e+01  5.844279e-02
6.736773e+05  7.164611e+06  8.987043e+02  1.000000e-04  1.000000e+01  5.605188e+00  5.606118e+00  7.35e+01  5.852953e-02
6.736773e+05  7.164811e+06  9.033033e+02  1.000000e-04  1.000000e+01  5.610971e+00  5.611795e+00  7.37e+01  5.859060e-02
6.736773e+05  7.165011e+06  8.996337e+02  1.000000e-04  1.000000e+01  5.558061e+00  5.558978e+00  7.38e+01  5.893428e-02
6.736773e+05  7.165211e+06  9.089091e+02  1.000000e-04  1.000000e+01  5.699361e+00  5.699509e+00  7.30e+01  5.842174e-02
6.736773e+05  7.165411e+06  9.141221e+02  1.000000e-04  1.000000e+01  5.768928e+00  5.769320e+00  7.19e+01  5.871699e-02
6.736773e+05  7.165611e+06  8.906871e+02  1.000000e-04  1.000000e+01  5.381260e+00  5.386611e+00  7.26e+01  6.231006e-02
6.736773e+05  7.165811e+06  8.622523e+02  5.177562e-04  1.000000e+01  5.059821e+00  5.059882e+00  7.22e+01  6.813800e-02
6.736773e+05  7.166011e+06  8.660279e+02  1.086100e-04  1.000000e+01  5.051994e+00  5.052070e+00  7.15e+01  6.642950e-02
6.736773e+05  7.166211e+06  8.696668e+02  1.000000e-04  1.000000e+01  5.015176e+00  5.015267e+00  7.19e+01  6.447555e-02
6.736773e+05  7.166411e+06  8.710162e+02  1.000000e-04  1.000000e+01  4.962918e+00  4.963014e+00  7.16e+01  6.518887e-02
6.736773e+05  7.166611e+06  8.711013e+02  1.000000e-04  1.000000e+01  5.009797e+00  5.009863e+00  7.07e+01  6.456349e-02
6.736773e+05  7.166811e+06  8.701313e+02  1.000000e-04  1.000000e+01  5.071171e+00  5.071256e+00  6.97e+01  6.430902e-02
6.736773e+05  7.167011e+06  8.733677e+02  9.723285e-04  1.000000e+01  5.121625e+00  5.121626e+00  6.97e+01  9.039555e-02
6.736773e+05  7.167211e+06  8.691639e+02  1.293638e-03  1.000000e+01  5.188411e+00  5.188438e+00  7.07e+01  9.382804e-02
6.736773e+05  7.167411e+06  8.688472e+02  1.685964e-04  1.000000e+01  5.277291e+00  5.279563e+00  7.19e+01  7.258564e-02
6.736773e+05  7.167611e+06  8.768130e+02  1.019734e-02  1.000000e+01  5.066562e+00  5.077843e+00  7.15e+01  8.608079e-02
6.736773e+05  7.167811e+06  8.698790e+02  1.240343e-02  1.000000e+01  4.676446e+00  4.695762e+00  6.88e+01  1.115013e-01
6.736773e+05  7.168011e+06  8.721063e+02  6.528974e-02  1.000000e+01  4.405205e+00  4.418425e+00  6.63e+01  1.293677e-01
6.736773e+05  7.168211e+06  8.811431e+02  3.672938e-02  1.000000e+01  4.392442e+00  4.406793e+00  6.48e+01  1.065627e-01
6.736773e+05  7.168411e+06  8.844850e+02  7.643212e-03  1.000000e+01  4.827353e+00  4.836331e+00  6.29e+01  9.252841e-02
6.736773e+05  7.168611e+06  8.742247e+02  1.000000e-04  1.000000e+01  5.179245e+00  5.180020e+00  6.38e+01  8.259048e-02
6.736773e+05  7.168811e+06  8.800347e+02  1.070706e-04  1.000000e+01  5.056370e+00  5.063797e+00  6.54e+01  6.911717e-02
6.736773e+05  7.169011e+06  8.772031e+02  2.276901e-04  1.000000e+01  4.895605e+00  4.903450e+00  6.62e+01  8.134078e-02
6.736773e+05  7.169211e+06  8.905724e+02  1.000000e-04  1.000000e+01  4.867085e+00  4.878923e+00  6.67e+01  9.385557e-02
6.736773e+05  7.169411e+06  9.014714e+02  1.024172e-04  1.000000e+01  5.070580e+00  5.077376e+00  6.66e+01  7.896338e-02
6.736773e+05  7.169611e+06  8.922524e+02  3.995544e-03  1.000000e+01  4.796993e+00  4.817751e+00  6.72e+01  9.709490e-02
6.736773e+05  7.169811e+06  8.960291e+02  3.507672e-02  1.000000e+01  4.416428e+00  4.423041e+00  6.73e+01  1.162171e-01
6.736773e+05  7.170011e+06  8.930225e+02  1.642484e-01  1.000000e+01  4.369807e+00  4.375470e+00  6.65e+01  1.430953e-01
6.736773e+05  7.170211e+06  8.875677e+02  3.707880e-02  1.000000e+01  4.400949e+00  4.405601e+00  6.63e+01  1.225592e-01
6.736773e+05  7.170411e+06  8.872052e+02  1.000000e-04  1.000000e+01  4.544777e+00  4.550051e+00  6.81e+01  7.795254e-02
6.736773e+05  7.170611e+06  8.820000e+02  9.801443e-03  1.000000e+01  4.334549e+00  4.334866e+00  7.00e+01  1.013101e-01
6.736773e+05  7.170811e+06  8.820000e+02  3.677544e-02  1.000000e+01  4.425906e+00  4.427756e+00  7.06e+01  1.172055e-01
6.736773e+05  7.171011e+06  8.876252e+02  1.212801e-02  1.000000e+01  4.800641e+00  4.812314e+00  7.03e+01  1.048897e-01
6.736773e+05  7.171211e+06  9.105430e+02  1.000000e-04  1.000000e+01  5.304270e+00  5.320166e+00  6.78e+01  7.494165e-02
6.736773e+05  7.171411e+06  9.150428e+02  1.169315e-02  1.000000e+01  5.184229e+00  5.184267e+00  6.78e+01  1.048969e-01
6.736773e+05  7.171611e+06  9.023170e+02  2.700106e-01  1.000000e+01  4.402906e+00  4.402909e+00  6.98e+01  1.660414e-01
6.736773e+05  7.171811e+06  8.981241e+02  2.987915e-01  1.000000e+01  4.347829e+00  4.348383e+00  6.99e+01  1.706716e-01
6.736773e+05  7.172011e+06  9.045974e+02  1.932425e-01  1.000000e+01  4.448468e+00  4.449253e+00  6.87e+01  1.566457e-01
6.736773e+05  7.172211e+06  9.069044e+02  9.425099e-02  1.000000e+01  4.445969e+00  4.446054e+00  6.83e+01  1.386017e-01
6.736773e+05  7.172411e+06  8.987031e+02  2.927323e-01  1.000000e+01  4.138252e+00  4.138714e+00  6.99e+01  1.643545e-01
6.736773e+05  7.172611e+06  8.985889e+02  2.016008e-01  1.000000e+01  4.101922e+00  4.101922e+00  7.14e+01  1.696967e-01
6.736773e+05  7.172811e+06  9.105606e+02  3.440353e-01  1.000000e+01  3.902674e+00  3.903732e+00  7.15e+01  1.882566e-01
6.736773e+05  7.173011e+06  9.149259e+02  3.227179e-01  1.000000e+01  3.968714e+00  3.969823e+00  6.93e+01  1.891889e-01
6.736773e+05  7.173211e+06  9.212693e+02  1.548413e-01  1.000000e+01  4.222681e+00  4.222681e+00  6.79e+01  1.677144e-01
6.736773e+05  7.173411e+06  9.172761e+02  2.655342e-01  1.000000e+01  4.122676e+00  4.124528e+00  6.87e+01  1.885976e-01
6.736773e+05  7.173611e+06  9.069204e+02  3.931515e-01  1.000000e+01  4.045673e+00  4.047879e+00  7.05e+01  1.901058e-01
6.736773e+05  7.173811e+06  8.995298e+02  2.516347e-01  1.000000e+01  4.057838e+00  4.058548e+00  7.09e+01  1.736940e-01
6.736773e+05  7.174011e+06  8.979937e+02  2.207790e-01  1.000000e+01  4.023322e+00  4.023732e+00  7.02e+01  1.685382e-01
6.736773e+05  7.174211e+06  8.993870e+02  3.362507e-01  1.000000e+01  3.965754e+00  3.966199e+00  7.06e+01  1.878645e-01
6.736773e+05  7.174411e+06  9.003027e+02  2.783291e-01  1.000000e+01  3.990610e+00  3.991021e+00  7.13e+01  1.886600e-01
6.736773e+05  7.174611e+06  9.006655e+02  3.504535e-01  1.000000e+01  4.006350e+00  4.006917e+00  7.20e+01  1.934341e-01
6.736773e+05  7.174811e+06  8.971331e+02  4.384437e-01  1.000000e+01  4.002960e+00  4.003310e+00  7.27e+01  1.942466e-01
6.736773e+05  7.175011e+06  8.936730e+02  2.446440e-01  1.000000e+01  3.994570e+00  3.994708e+00  7.32e+01  1.826189e-01
6.736773e+05  7.175211e+06  8.895765e+02  1.567178e-01  1.000000e+01  3.998984e+00  3.998984e+00  7.24e+01  1.734608e-01
6.736773e+05  7.175411e+06  8.863755e+02  2.861990e-01  1.000000e+01  4.029270e+00  4.029366e+00  7.16e+01  1.704542e-01
6.736773e+05  7.175611e+06  8.889596e+02  3.066704e-01  1.000000e+01  3.900375e+00  3.900747e+00  7.20e+01  1.845253e-01
6.736773e+05  7.175811e+06  8.893816e+02  3.280820e-01  1.000000e+01  3.858906e+00  3.859168e+00  7.29e+01  1.906275e-01
6.736773e+05  7.176011e+06  8.893765e+02  4.270797e-01  1.000000e+01  3.872334e+00  3.872460e+00  7.32e+01  1.951499e-01
6.736773e+05  7.176211e+06  8.865352e+02  2.461567e-01  1.000000e+01  3.923228e+00  3.923455e+00  7.27e+01  1.759109e-01
6.736773e+05  7.176411e+06  8.915499e+02  2.319681e-01  1.000000e+01  3.684850e+00  3.685652e+00  7.20e+01  1.832682e-01
6.736773e+05  7.176611e+06  8.932391e+02  3.493351e-01  1.000000e+01  3.525140e+00  3.526595e+00  7.32e+01  1.941695e-01
6.736773e+05  7.176811e+06  8.889648e+02  3.175463e-01  1.000000e+01  3.449115e+00  3.449617e+00  7.46e+01  1.872225e-01
6.736773e+05  7.177011e+06  8.890373e+02  1.866239e-01  1.000000e+01  3.471116e+00  3.471136e+00  7.52e+01  1.845039e-01
6.736773e+05  7.177211e+06  8.907752e+02  3.218498e-01  1.000000e+01  3.505195e+00  3.505456e+00  7.47e+01  1.906762e-01
6.736773e+05  7.177411e+06  8.917429e+02  3.557569e-01  1.000000e+01  3.792730e+00  3.793119e+00  7.42e+01  1.890718e-01
6.736773e+05  7.177611e+06  9.106813e+02  3.305653e-01  1.000000e+01  4.132353e+00  4.132353e+00  7.39e+01  1.871490e-01
6.736773e+05  7.177811e+06  9.182566e+02  2.633367e-01  1.000000e+01  4.239786e+00  4.241065e+00  7.53e+01  1.782346e-01
6.736773e+05  7.178011e+06  9.169744e+02  2.473854e-01  1.000000e+01  4.166700e+00  4.167066e+00  7.64e+01  1.773634e-01
6.736773e+05  7.178211e+06  9.180833e+02  4.105600e-01  1.000000e+01  4.230020e+00  4.231016e+00  7.65e+01  1.815969e-01
6.736773e+05  7.178411e+06  9.181534e+02  2.376718e-01  1.000000e+01  4.166102e+00  4.167565e+00  7.79e+01  1.724563e-01
6.736773e+05  7.178611e+06  9.198002e+02  2.152272e-01  1.000000e+01  4.114335e+00  4.114430e+00  7.82e+01  1.739626e-01
6.736773e+05  7.178811e+06  9.264891e+02  2.233576e-01  1.000000e+01  4.172781e+00  4.172925e+00  7.75e+01  1.734593e-01
6.736773e+05  7.179011e+06  9.271732e+02  1.488521e-01  1.000000e+01  4.140341e+00  4.140372e+00  7.72e+01  1.712874e-01
6.736773e+05  7.179211e+06  9.224778e+02  4.080388e-01  1.000000e+01  4.069928e+00  4.069936e+00  7.73e+01  1.936949e-01
6.736773e+05  7.179411e+06  9.243008e+02  2.103655e-01  1.000000e+01  4.330243e+00  4.330252e+00  7.83e+01  1.669507e-01
6.736773e+05  7.179611e+06  9.221133e+02  1.761651e-01  1.000000e+01  4.311384e+00  4.311440e+00  7.92e+01  1.548744e-01
6.736773e+05  7.179811e+06  9.252097e+02  3.254025e-01  1.000000e+01  4.061022e+00  4.061149e+00  7.96e+01  1.776785e-01
6.736773e+05  7.180011e+06  9.170896e+02  3.408709e-01  1.000000e+01  3.866888e+00  3.867709e+00  7.90e+01  1.804829e-01
6.736773e+05  7.180211e+06  9.118694e+02  2.107434e-01  1.000000e+01  4.002799e+00  4.003070e+00  7.78e+01  1.621615e-01
6.736773e+05  7.180411e+06  9.043966e+02  2.525309e-01  1.000000e+01  3.862987e+00  3.862992e+00  7.78e+01  1.718187e-01
6.736773e+05  7.180611e+06  8.996398e+02  3.134914e-01  1.000000e+01  3.771461e+00  3.771479e+00  7.86e+01  1.830039e-01
6.736773e+05  7.180811e+06  8.918971e+02  1.338813e-01  1.000000e+01  3.812026e+00  3.812037e+00  7.93e+01  1.633357e-01
6.736773e+05  7.181011e+06  8.912747e+02  2.928294e-01  1.000000e+01  3.783132e+00  3.783209e+00  7.92e+01  1.756256e-01
6.736773e+05  7.181211e+06  9.042989e+02  2.089247e-01  1.000000e+01  3.872119e+00  3.872244e+00  7.92e+01  1.755940e-01
6.736773e+05  7.181411e+06  9.199912e+02  1.974749e-01  1.000000e+01  3.951651e+00  3.951697e+00  7.99e+01  1.756079e-01
6.736773e+05  7.181611e+06  9.135539e+02  3.238623e-01  1.000000e+01  3.823700e+00  3.823896e+00  8.13e+01  1.760831e-01
6.736773e+05  7.181811e+06  9.045199e+02  2.869181e-01  1.000000e+01  3.680468e+00  3.680501e+00  8.16e+01  1.748825e-01
6.736773e+05  7.182011e+06  8.948206e+02  1.945152e-01  1.000000e+01  3.676541e+00  3.676608e+00  8.12e+01  1.691159e-01
6.736773e+05  7.182211e+06  8.940219e+02  2.090386e-01  1.000000e+01  3.563674e+00  3.563966e+00  8.11e+01  1.714793e-01
6.736773e+05  7.182411e+06  8.944456e+02  2.365505e-01  1.000000e+01  3.467750e+00  3.468468e+00  8.30e+01  1.728838e-01
6.736773e+05  7.182611e+06  8.932391e+02  1.719621e-01  1.000000e+01  3.257356e+00  3.257398e+00  8.50e+01  1.739072e-01
6.736773e+05  7.182811e+06  8.943600e+02  2.728804e-01  1.000000e+01  3.183708e+00  3.183875e+00  8.38e+01  1.824827e-01
6.736773e+05  7.183011e+06  9.061255e+02  1.849608e-01  1.000000e+01  3.447630e+00  3.448020e+00  8.16e+01  1.669797e-01
6.736773e+05  7.183211e+06  9.184075e+02  3.432081e-01  1.000000e+01  3.509537e+00  3.509652e+00  8.04e+01  1.847261e-01
6.736773e+05  7.183411e+06  9.198431e+02  3.403617e-01  1.000000e+01  3.675707e+00  3.675731e+00  7.97e+01  1.756537e-01
6.736773e+05  7.183611e+06  9.168134e+02  2.556685e-01  1.000000e+01  3.568385e+00  3.568765e+00  7.96e+01  1.706437e-01
6.736773e+05  7.183811e+06  9.165161e+02  2.883127e-01  1.000000e+01  3.456398e+00  3.456992e+00  8.05e+01  1.767631e-01
6.736773e+05  7.184011e+06  9.057062e+02  2.450471e-01  1.000000e+01  3.451188e+00  3.452016e+00  8.14e+01  1.734973e-01
6.736773e+05  7.184211e+06  9.015535e+02  2.413616e-01  1.000000e+01  3.361511e+00  3.361971e+00  8.21e+01  1.794959e-01
6.736773e+05  7.184411e+06  8.995974e+02  2.977695e-01  1.000000e+01  3.400356e+00  3.400757e+00  8.19e+01  1.851942e-01
6.736773e+05  7.184611e+06  9.134203e+02  3.408703e-01  1.000000e+01  3.304413e+00  3.305362e+00  8.15e+01  2.018303e-01
6.736773e+05  7.184811e+06  9.118409e+02  3.064490e-01  1.000000e+01  3.278064e+00  3.279235e+00  8.17e+01  1.916585e-01
6.736773e+05  7.185011e+06  9.120890e+02  8.083086e-01  1.000000e+01  2.887014e+00  2.888355e+00  8.24e+01  2.511112e-01
6.736773e+05  7.185211e+06  9.123778e+02  1.069541e+00  1.000000e+01  2.620671e+00  2.621595e+00  8.33e+01  2.782551e-01
6.736773e+05  7.185411e+06  9.072880e+02  4.562832e-01  1.000000e+01  2.698170e+00  2.698654e+00  8.37e+01  2.359002e-01
6.736773e+05  7.185611e+06  9.124487e+02  2.207225e-01  1.000000e+01  2.829256e+00  2.829420e+00  8.38e+01  2.016017e-01
6.736773e+05  7.185811e+06  9.005142e+02  8.251503e-01  1.000000e+01  2.541259e+00  2.541387e+00  8.50e+01  2.448588e-01
6.736773e+05  7.186011e+06  9.019783e+02  1.415380e+00  1.000000e+01  2.343701e+00  2.343833e+00  8.50e+01  3.004401e-01
6.736773e+05  7.186211e+06  9.075100e+02  1.381743e+00  1.000000e+01  2.544795e+00  2.545155e+00  8.25e+01  2.908394e-01
6.736773e+05  7.186411e+06  9.139686e+02  9.413079e-01  1.000000e+01  2.859457e+00  2.859457e+00  8.05e+01  2.465750e-01
6.736773e+05  7.186611e+06  9.213997e+02  4.501035e-01  1.000000e+01  3.041562e+00  3.042413e+00  7.94e+01  2.066182e-01
6.736773e+05  7.186811e+06  9.123693e+02  5.337563e-01  1.000000e+01  3.058120e+00  3.059932e+00  8.17e+01  2.113086e-01
6.736773e+05  7.187011e+06  9.081038e+02  2.394131e-01  1.000000e+01  3.056201e+00  3.057070e+00  8.24e+01  1.879436e-01
6.736773e+05  7.187211e+06  9.126202e+02  2.591177e-01  1.000000e+01  3.111217e+00  3.112733e+00  8.15e+01  1.865278e-01
6.736773e+05  7.187411e+06  9.187457e+02  1.750225e-01  1.000000e+01  3.161008e+00  3.163333e+00  8.23e+01  1.739868e-01
6.736773e+05  7.187611e+06  9.101728e+02  2.735490e-01  1.000000e+01  3.170449e+00  3.171936e+00  8.36e+01  1.804752e-01
6.736773e+05  7.187811e+06  9.095891e+02  2.719370e-01  1.000000e+01  3.096658e+00  3.096853e+00  8.51e+01  1.823399e-01
6.736773e+05  7.188011e+06  9.176533e+02  2.433094e-01  1.000000e+01  3.136019e+00  3.136311e+00  8.36e+01  1.714441e-01
6.736773e+05  7.188211e+06  9.235421e+02  2.045234e-01  1.000000e+01  3.368464e+00  3.368465e+00  8.09e+01  1.744730e-01
6.736773e+05  7.188411e+06  9.182285e+02  3.704508e-01  1.000000e+01  3.312304e+00  3.314131e+00  8.03e+01  1.907162e-01
6.736773e+05  7.188611e+06  9.242367e+02  3.029707e-01  1.000000e+01  3.253534e+00  3.256609e+00  8.04e+01  1.783808e-01
6.736773e+05  7.188811e+06  9.164200e+02  2.604084e-01  1.000000e+01  3.279218e+00  3.282579e+00  7.99e+01  1.731160e-01
6.736773e+05  7.189011e+06  9.251365e+02  1.768977e-01  1.000000e+01  3.296389e+00  3.299880e+00  7.98e+01  1.598222e-01
6.736773e+05  7.189211e+06  9.195302e+02  2.410091e-01  1.000000e+01  3.186909e+00  3.190082e+00  8.02e+01  1.704502e-01
6.736773e+05  7.189411e+06  9.281362e+02  2.286089e-01  1.000000e+01  3.131671e+00  3.134131e+00  8.09e+01  1.726750e-01
6.736773e+05  7.189611e+06  9.290928e+02  2.747811e-01  1.000000e+01  3.101373e+00  3.101961e+00  8.14e+01  1.754210e-01
6.736773e+05  7.189811e+06  9.133712e+02  1.543239e-01  1.000000e+01  3.250971e+00  3.251383e+00  8.07e+01  1.600411e-01
6.736773e+05  7.190011e+06  9.321804e+02  1.252925e-01  1.000000e+01  3.416340e+00  3.417287e+00  8.03e+01  1.410895e-01
6.736773e+05  7.190211e+06  9.258776e+02  2.278104e-01  1.000000e+01  3.119749e+00  3.120320e+00  8.15e+01  1.619877e-01
6.736773e+05  7.190411e+06  9.242371e+02  2.222895e-01  1.000000e+01  2.900884e+00  2.901521e+00  8.31e+01  1.648004e-01
6.736773e+05  7.190611e+06  9.308484e+02  2.016128e-01  1.000000e+01  2.989329e+00  2.990965e+00  8.00e+01  1.643697e-01
6.736773e+05  7.190811e+06  9.483544e+02  1.859934e-01  1.000000e+01  3.200876e+00  3.201016e+00  7.66e+01  1.544936e-01
6.736773e+05  7.191011e+06  9.492523e+02  1.305620e-01  1.000000e+01  3.395423e+00  3.397894e+00  7.86e+01  1.369499e-01
6.736773e+05  7.191211e+06  9.419042e+02  7.306799e-02  1.000000e+01  3.141944e+00  3.143486e+00  8.31e+01  1.349018e-01
6.736773e+05  7.191411e+06  9.439919e+02  5.560590e-02  1.000000e+01  2.806283e+00  2.807414e+00  8.34e+01  1.415548e-01
6.736773e+05  7.191611e+06  9.536880e+02  1.720935e-01  1.000000e+01  2.689449e+00  2.694851e+00  7.84e+01  1.625102e-01
6.736773e+05  7.191811e+06  9.576389e+02  1.205917e-01  1.000000e+01  3.090462e+00  3.091538e+00  7.74e+01  1.448373e-01
6.736773e+05  7.192011e+06  9.691514e+02  5.239093e-02  1.000000e+01  3.238618e+00  3.241570e+00  7.95e+01  1.399053e-01
6.736773e+05  7.192211e+06  9.745914e+02  5.079269e-02  1.000000e+01  3.253690e+00  3.255672e+00  8.18e+01  1.387952e-01
6.736773e+05  7.192411e+06  9.899582e+02  1.283052e-01  1.000000e+01  3.174510e+00  3.174986e+00  8.21e+01  1.433612e-01
6.736773e+05  7.192611e+06  9.866622e+02  1.771152e-01  1.000000e+01  3.175346e+00  3.177531e+00  7.99e+01  1.420959e-01
6.736773e+05  7.192811e+06  9.723641e+02  1.533114e-01  1.000000e+01  3.196083e+00  3.196146e+00  8.08e+01  1.385832e-01
6.736773e+05  7.193011e+06  9.737563e+02  2.976350e-01  1.000000e+01  2.984793e+00  2.984878e+00  8.36e+01  1.566865e-01
6.736773e+05  7.193211e+06  9.799232e+02  2.431490e-01  1.000000e+01  2.891884e+00  2.892971e+00  8.32e+01  1.608621e-01
6.736773e+05  7.193411e+06  9.736875e+02  2.371489e-01  1.000000e+01  2.793319e+00  2.796496e+00  8.34e+01  1.639652e-01
6.736773e+05  7.193611e+06  9.604852e+02  2.012158e-01  1.000000e+01  2.846614e+00  2.850786e+00  8.25e+01  1.518385e-01
6.736773e+05  7.193811e+06  9.663570e+02  2.685672e-04  1.000000e+01  3.019553e+00  3.020805e+00  8.07e+01  1.031319e-01
6.736773e+05  7.194011e+06  9.766194e+02  2.330845e-01  1.000000e+01  2.743095e+00  2.744448e+00  8.12e+01  1.501305e-01
6.736773e+05  7.194211e+06  9.817828e+02  8.651843e-02  1.000000e+01  2.809125e+00  2.812699e+00  8.11e+01  1.388275e-01
6.736773e+05  7.194411e+06  9.902144e+02  1.472359e-01  1.000000e+01  2.785427e+00  2.788214e+00  7.88e+01  1.535680e-01
6.736773e+05  7.194611e+06  9.966282e+02  2.308450e-01  1.000000e+01  2.752219e+00  2.752436e+00  7.86e+01  1.478779e-01
6.736773e+05  7.194811e+06  9.662889e+02  4.594452e-02  1.000000e+01  2.583243e+00  2.583325e+00  8.24e+01  1.308990e-01
6.736773e+05  7.195011e+06  9.661760e+02  6.050566e-02  1.000000e+01  2.336265e+00  2.338807e+00  8.06e+01  1.324947e-01
6.736773e+05  7.195211e+06  9.662863e+02  4.883003e-02  1.000000e+01  2.408141e+00  2.411014e+00  7.60e+01  1.175669e-01
6.736773e+05  7.195411e+06  9.487589e+02  1.002109e-02  1.000000e+01  2.237335e+00  2.239064e+00  7.59e+01  1.128388e-01
6.736773e+05  7.195611e+06  9.367631e+02  1.913629e-02  1.000000e+01  1.915195e+00  1.918431e+00  7.29e+01  1.412649e-01
6.736773e+05  7.195811e+06  9.372601e+02  2.126128e-01  1.000000e+01  1.994099e+00  1.994655e+00  6.92e+01  1.644366e-01
6.736773e+05  7.196011e+06  9.616436e+02  2.586427e-01  1.000000e+01  2.162569e+00  2.163515e+00  7.26e+01  1.755201e-01
6.736773e+05  7.196211e+06  9.647922e+02  1.805476e-01  1.000000e+01  2.280467e+00  2.280478e+00  7.32e+01  1.550651e-01
6.736773e+05  7.196411e+06  9.853707e+02  3.425076e-03  1.000000e+01  2.367392e+00  2.367608e+00  7.23e+01  1.082055e-01
6.736773e+05  7.196611e+06  9.697148e+02  1.711794e-01  1.000000e+01  2.080473e+00  2.081596e+00  7.36e+01  1.561951e-01
6.736773e+05  7.196811e+06  9.660801e+02  9.897933e-02  1.000000e+01  2.083571e+00  2.089177e+00  7.02e+01  1.488314e-01
6.736773e+05  7.197011e+06  9.780040e+02  8.133252e-02  1.000000e+01  2.165018e+00  2.175638e+00  6.73e+01  1.396374e-01
6.736773e+05  7.197211e+06  9.844816e+02  1.929526e-01  1.000000e+01  2.373230e+00  2.383340e+00  6.13e+01  1.586650e-01
6.736773e+05  7.197411e+06  1.010311e+03  2.636783e-01  1.000000e+01  2.834194e+00  2.834374e+00  6.15e+01  1.619962e-01
6.736773e+05  7.197611e+06  1.024844e+03  1.968644e-01  1.000000e+01  2.867601e+00  2.869252e+00  6.12e+01  1.521452e-01
6.736773e+05  7.197811e+06  1.018240e+03  1.162308e-01  1.000000e+01  2.824207e+00  2.831145e+00  5.85e+01  1.427783e-01
6.736773e+05  7.198011e+06  9.753528e+02  1.459281e-01  1.000000e+01  2.612658e+00  2.622020e+00  6.15e+01  1.417172e-01
6.736773e+05  7.198211e+06  9.758283e+02  1.535159e-04  1.000000e+01  2.836034e+00  2.836257e+00  5.93e+01  1.023502e-01
6.736773e+05  7.198411e+06  1.002429e+03  1.322180e-01  1.000000e+01  2.571960e+00  2.583614e+00  5.76e+01  1.487072e-01
6.736773e+05  7.198611e+06  9.763406e+02  8.194737e-03  1.000000e+01  2.755508e+00  2.758344e+00  5.72e+01  1.012352e-01
6.736773e+05  7.198811e+06  1.008572e+03  1.000000e-04  1.000000e+01  3.061208e+00  3.063596e+00  5.42e+01  8.252157e-02
6.736773e+05  7.199011e+06  9.987862e+02  1.230174e-01  1.000000e+01  2.682886e+00  2.682887e+00  5.52e+01  1.385163e-01
6.738773e+05  7.158411e+06  9.036465e+02  1.000000e-04  1.000000e+01  5.308107e+00  5.310550e+00  7.99e+01  6.110448e-02
6.738773e+05  7.158611e+06  8.969340e+02  1.000000e-04  1.000000e+01  5.199792e+00  5.204268e+00  8.05e+01  6.217208e-02
6.738773e+05  7.158811e+06  8.983611e+02  1.000000e-04  1.000000e+01  5.160486e+00  5.162139e+00  8.05e+01  6.225424e-02
6.738773e+05  7.159011e+06  9.041344e+02  1.000000e-04  1.000000e+01  5.083646e+00  5.083958e+00  7.95e+01  7.431816e-02
6.738773e+05  7.159211e+06  8.974441e+02  1.000000e-04  1.000000e+01  5.161221e+00  5.162026e+00  7.84e+01  7.518636e-02
6.738773e+05  7.159411e+06  8.936861e+02  1.000000e-04  1.000000e+01  5.308900e+00  5.310772e+00  7.86e+01  6.072666e-02
6.738773e+05  7.159611e+06  8.958754e+02  1.000000e-04  1.000000e+01  5.410427e+00  5.411341e+00  7.92e+01  6.032479e-02
6.738773e+05  7.159811e+06  9.060625e+02  1.000000e-04  1.000000e+01  5.529329e+00  5.530404e+00  7.92e+01  5.982148e-02
6.738773e+05  7.160011e+06  9.097596e+02  1.000000e-04  1.000000e+01  5.612330e+00  5.613169e+00  7.91e+01  5.924059e-02
6.738773e+05  7.160211e+06  9.062989e+02  1.000000e-04  1.000000e+01  5.690581e+00  5.692462e+00  7.90e+01  5.873045e-02
6.738773e+05  7.160411e+06  9.002025e+02  1.000000e-04  1.000000e+01  5.709359e+00  5.713024e+00  7.88e+01  5.852195e-02
6.738773e+05  7.160611e+06  8.963207e+02  1.000000e-04  1.000000e+01  5.565518e+00  5.571666e+00  7.88e+01  5.913487e-02
6.738773e+05  7.160811e+06  8.863140e+02  1.000000e-04  1.000000e+01  5.245237e+00  5.249196e+00  7.87e+01  8.770774e-02
